image_path,split,label_path
images\train\9999942_00000_d_0000261.jpg,train,labels\train\9999942_00000_d_0000261.txt
images\train\9999942_00000_d_0000262.jpg,train,labels\train\9999942_00000_d_0000262.txt
images\train\9999942_00000_d_0000263.jpg,train,labels\train\9999942_00000_d_0000263.txt
images\train\9999942_00000_d_0000264.jpg,train,labels\train\9999942_00000_d_0000264.txt
images\train\9999942_00000_d_0000267.jpg,train,labels\train\9999942_00000_d_0000267.txt
images\train\9999942_00000_d_0000268.jpg,train,labels\train\9999942_00000_d_0000268.txt
images\train\9999942_00000_d_0000269.jpg,train,labels\train\9999942_00000_d_0000269.txt
images\train\9999942_00000_d_0000270.jpg,train,labels\train\9999942_00000_d_0000270.txt
images\train\9999943_00000_d_0000001.jpg,train,labels\train\9999943_00000_d_0000001.txt
images\train\9999943_00000_d_0000002.jpg,train,labels\train\9999943_00000_d_0000002.txt
images\train\9999943_00000_d_0000003.jpg,train,labels\train\9999943_00000_d_0000003.txt
images\train\9999943_00000_d_0000004.jpg,train,labels\train\9999943_00000_d_0000004.txt
images\train\9999943_00000_d_0000005.jpg,train,labels\train\9999943_00000_d_0000005.txt
images\train\9999943_00000_d_0000006.jpg,train,labels\train\9999943_00000_d_0000006.txt
images\train\9999943_00000_d_0000007.jpg,train,labels\train\9999943_00000_d_0000007.txt
images\train\9999943_00000_d_0000009.jpg,train,labels\train\9999943_00000_d_0000009.txt
images\train\9999943_00000_d_0000010.jpg,train,labels\train\9999943_00000_d_0000010.txt
images\train\9999943_00000_d_0000011.jpg,train,labels\train\9999943_00000_d_0000011.txt
images\train\9999943_00000_d_0000012.jpg,train,labels\train\9999943_00000_d_0000012.txt
images\train\9999943_00000_d_0000013.jpg,train,labels\train\9999943_00000_d_0000013.txt
images\train\9999943_00000_d_0000016.jpg,train,labels\train\9999943_00000_d_0000016.txt
images\train\9999943_00000_d_0000017.jpg,train,labels\train\9999943_00000_d_0000017.txt
images\train\9999943_00000_d_0000018.jpg,train,labels\train\9999943_00000_d_0000018.txt
images\train\9999943_00000_d_0000019.jpg,train,labels\train\9999943_00000_d_0000019.txt
images\train\9999943_00000_d_0000020.jpg,train,labels\train\9999943_00000_d_0000020.txt
images\train\9999943_00000_d_0000021.jpg,train,labels\train\9999943_00000_d_0000021.txt
images\train\9999943_00000_d_0000022.jpg,train,labels\train\9999943_00000_d_0000022.txt
images\train\9999943_00000_d_0000023.jpg,train,labels\train\9999943_00000_d_0000023.txt
images\train\9999943_00000_d_0000024.jpg,train,labels\train\9999943_00000_d_0000024.txt
images\train\9999943_00000_d_0000025.jpg,train,labels\train\9999943_00000_d_0000025.txt
images\train\9999943_00000_d_0000026.jpg,train,labels\train\9999943_00000_d_0000026.txt
images\train\9999943_00000_d_0000027.jpg,train,labels\train\9999943_00000_d_0000027.txt
images\train\9999943_00000_d_0000028.jpg,train,labels\train\9999943_00000_d_0000028.txt
images\train\9999943_00000_d_0000029.jpg,train,labels\train\9999943_00000_d_0000029.txt
images\train\9999943_00000_d_0000030.jpg,train,labels\train\9999943_00000_d_0000030.txt
images\train\9999943_00000_d_0000031.jpg,train,labels\train\9999943_00000_d_0000031.txt
images\train\9999943_00000_d_0000032.jpg,train,labels\train\9999943_00000_d_0000032.txt
images\train\9999943_00000_d_0000033.jpg,train,labels\train\9999943_00000_d_0000033.txt
images\train\9999943_00000_d_0000034.jpg,train,labels\train\9999943_00000_d_0000034.txt
images\train\9999943_00000_d_0000035.jpg,train,labels\train\9999943_00000_d_0000035.txt
images\train\9999943_00000_d_0000036.jpg,train,labels\train\9999943_00000_d_0000036.txt
images\train\9999943_00000_d_0000037.jpg,train,labels\train\9999943_00000_d_0000037.txt
images\train\9999943_00000_d_0000038.jpg,train,labels\train\9999943_00000_d_0000038.txt
images\train\9999943_00000_d_0000039.jpg,train,labels\train\9999943_00000_d_0000039.txt
images\train\9999943_00000_d_0000040.jpg,train,labels\train\9999943_00000_d_0000040.txt
images\train\9999943_00000_d_0000041.jpg,train,labels\train\9999943_00000_d_0000041.txt
images\train\9999943_00000_d_0000042.jpg,train,labels\train\9999943_00000_d_0000042.txt
images\train\9999943_00000_d_0000043.jpg,train,labels\train\9999943_00000_d_0000043.txt
images\train\9999943_00000_d_0000044.jpg,train,labels\train\9999943_00000_d_0000044.txt
images\train\9999943_00000_d_0000045.jpg,train,labels\train\9999943_00000_d_0000045.txt
images\train\9999943_00000_d_0000046.jpg,train,labels\train\9999943_00000_d_0000046.txt
images\train\9999943_00000_d_0000047.jpg,train,labels\train\9999943_00000_d_0000047.txt
images\train\9999943_00000_d_0000048.jpg,train,labels\train\9999943_00000_d_0000048.txt
images\train\9999943_00000_d_0000049.jpg,train,labels\train\9999943_00000_d_0000049.txt
images\train\9999943_00000_d_0000052.jpg,train,labels\train\9999943_00000_d_0000052.txt
images\train\9999943_00000_d_0000053.jpg,train,labels\train\9999943_00000_d_0000053.txt
images\train\9999943_00000_d_0000054.jpg,train,labels\train\9999943_00000_d_0000054.txt
images\train\9999943_00000_d_0000056.jpg,train,labels\train\9999943_00000_d_0000056.txt
images\train\9999943_00000_d_0000058.jpg,train,labels\train\9999943_00000_d_0000058.txt
images\train\9999943_00000_d_0000059.jpg,train,labels\train\9999943_00000_d_0000059.txt
images\train\9999943_00000_d_0000062.jpg,train,labels\train\9999943_00000_d_0000062.txt
images\train\9999943_00000_d_0000063.jpg,train,labels\train\9999943_00000_d_0000063.txt
images\train\9999943_00000_d_0000065.jpg,train,labels\train\9999943_00000_d_0000065.txt
images\train\9999943_00000_d_0000066.jpg,train,labels\train\9999943_00000_d_0000066.txt
images\train\9999943_00000_d_0000067.jpg,train,labels\train\9999943_00000_d_0000067.txt
images\train\9999943_00000_d_0000068.jpg,train,labels\train\9999943_00000_d_0000068.txt
images\train\9999943_00000_d_0000069.jpg,train,labels\train\9999943_00000_d_0000069.txt
images\train\9999943_00000_d_0000070.jpg,train,labels\train\9999943_00000_d_0000070.txt
images\train\9999943_00000_d_0000071.jpg,train,labels\train\9999943_00000_d_0000071.txt
images\train\9999943_00000_d_0000072.jpg,train,labels\train\9999943_00000_d_0000072.txt
images\train\9999943_00000_d_0000073.jpg,train,labels\train\9999943_00000_d_0000073.txt
images\train\9999943_00000_d_0000074.jpg,train,labels\train\9999943_00000_d_0000074.txt
images\train\9999943_00000_d_0000075.jpg,train,labels\train\9999943_00000_d_0000075.txt
images\train\9999943_00000_d_0000077.jpg,train,labels\train\9999943_00000_d_0000077.txt
images\train\9999943_00000_d_0000078.jpg,train,labels\train\9999943_00000_d_0000078.txt
images\train\9999943_00000_d_0000080.jpg,train,labels\train\9999943_00000_d_0000080.txt
images\train\9999943_00000_d_0000081.jpg,train,labels\train\9999943_00000_d_0000081.txt
images\train\9999943_00000_d_0000082.jpg,train,labels\train\9999943_00000_d_0000082.txt
images\train\9999943_00000_d_0000083.jpg,train,labels\train\9999943_00000_d_0000083.txt
images\train\9999943_00000_d_0000085.jpg,train,labels\train\9999943_00000_d_0000085.txt
images\train\9999943_00000_d_0000086.jpg,train,labels\train\9999943_00000_d_0000086.txt
images\train\9999943_00000_d_0000088.jpg,train,labels\train\9999943_00000_d_0000088.txt
images\train\9999943_00000_d_0000090.jpg,train,labels\train\9999943_00000_d_0000090.txt
images\train\9999943_00000_d_0000091.jpg,train,labels\train\9999943_00000_d_0000091.txt
images\train\9999943_00000_d_0000092.jpg,train,labels\train\9999943_00000_d_0000092.txt
images\train\9999945_00000_d_0000001.jpg,train,labels\train\9999945_00000_d_0000001.txt
images\train\9999945_00000_d_0000002.jpg,train,labels\train\9999945_00000_d_0000002.txt
images\train\9999945_00000_d_0000003.jpg,train,labels\train\9999945_00000_d_0000003.txt
images\train\9999945_00000_d_0000004.jpg,train,labels\train\9999945_00000_d_0000004.txt
images\train\9999945_00000_d_0000005.jpg,train,labels\train\9999945_00000_d_0000005.txt
images\train\9999945_00000_d_0000006.jpg,train,labels\train\9999945_00000_d_0000006.txt
images\train\9999945_00000_d_0000008.jpg,train,labels\train\9999945_00000_d_0000008.txt
images\train\9999945_00000_d_0000009.jpg,train,labels\train\9999945_00000_d_0000009.txt
images\train\9999945_00000_d_0000010.jpg,train,labels\train\9999945_00000_d_0000010.txt
images\train\9999945_00000_d_0000011.jpg,train,labels\train\9999945_00000_d_0000011.txt
images\train\9999945_00000_d_0000012.jpg,train,labels\train\9999945_00000_d_0000012.txt
images\train\9999945_00000_d_0000014.jpg,train,labels\train\9999945_00000_d_0000014.txt
images\train\9999945_00000_d_0000015.jpg,train,labels\train\9999945_00000_d_0000015.txt
images\train\9999945_00000_d_0000016.jpg,train,labels\train\9999945_00000_d_0000016.txt
images\train\9999945_00000_d_0000017.jpg,train,labels\train\9999945_00000_d_0000017.txt
images\train\9999945_00000_d_0000018.jpg,train,labels\train\9999945_00000_d_0000018.txt
images\train\9999945_00000_d_0000019.jpg,train,labels\train\9999945_00000_d_0000019.txt
images\train\9999945_00000_d_0000020.jpg,train,labels\train\9999945_00000_d_0000020.txt
images\train\9999945_00000_d_0000021.jpg,train,labels\train\9999945_00000_d_0000021.txt
images\train\9999945_00000_d_0000022.jpg,train,labels\train\9999945_00000_d_0000022.txt
images\train\9999945_00000_d_0000023.jpg,train,labels\train\9999945_00000_d_0000023.txt
images\train\9999945_00000_d_0000027.jpg,train,labels\train\9999945_00000_d_0000027.txt
images\train\9999945_00000_d_0000028.jpg,train,labels\train\9999945_00000_d_0000028.txt
images\train\9999945_00000_d_0000029.jpg,train,labels\train\9999945_00000_d_0000029.txt
images\train\9999945_00000_d_0000030.jpg,train,labels\train\9999945_00000_d_0000030.txt
images\train\9999945_00000_d_0000031.jpg,train,labels\train\9999945_00000_d_0000031.txt
images\train\9999945_00000_d_0000032.jpg,train,labels\train\9999945_00000_d_0000032.txt
images\train\9999945_00000_d_0000033.jpg,train,labels\train\9999945_00000_d_0000033.txt
images\train\9999945_00000_d_0000034.jpg,train,labels\train\9999945_00000_d_0000034.txt
images\train\9999945_00000_d_0000035.jpg,train,labels\train\9999945_00000_d_0000035.txt
images\train\9999945_00000_d_0000037.jpg,train,labels\train\9999945_00000_d_0000037.txt
images\train\9999945_00000_d_0000038.jpg,train,labels\train\9999945_00000_d_0000038.txt
images\train\9999945_00000_d_0000039.jpg,train,labels\train\9999945_00000_d_0000039.txt
images\train\9999945_00000_d_0000040.jpg,train,labels\train\9999945_00000_d_0000040.txt
images\train\9999945_00000_d_0000041.jpg,train,labels\train\9999945_00000_d_0000041.txt
images\train\9999945_00000_d_0000042.jpg,train,labels\train\9999945_00000_d_0000042.txt
images\train\9999945_00000_d_0000043.jpg,train,labels\train\9999945_00000_d_0000043.txt
images\train\9999945_00000_d_0000044.jpg,train,labels\train\9999945_00000_d_0000044.txt
images\train\9999945_00000_d_0000045.jpg,train,labels\train\9999945_00000_d_0000045.txt
images\train\9999945_00000_d_0000047.jpg,train,labels\train\9999945_00000_d_0000047.txt
images\train\9999945_00000_d_0000048.jpg,train,labels\train\9999945_00000_d_0000048.txt
images\train\9999945_00000_d_0000049.jpg,train,labels\train\9999945_00000_d_0000049.txt
images\train\9999945_00000_d_0000050.jpg,train,labels\train\9999945_00000_d_0000050.txt
images\train\9999945_00000_d_0000051.jpg,train,labels\train\9999945_00000_d_0000051.txt
images\train\9999945_00000_d_0000052.jpg,train,labels\train\9999945_00000_d_0000052.txt
images\train\9999945_00000_d_0000053.jpg,train,labels\train\9999945_00000_d_0000053.txt
images\train\9999945_00000_d_0000055.jpg,train,labels\train\9999945_00000_d_0000055.txt
images\train\9999945_00000_d_0000056.jpg,train,labels\train\9999945_00000_d_0000056.txt
images\train\9999945_00000_d_0000057.jpg,train,labels\train\9999945_00000_d_0000057.txt
images\train\9999945_00000_d_0000059.jpg,train,labels\train\9999945_00000_d_0000059.txt
images\train\9999945_00000_d_0000060.jpg,train,labels\train\9999945_00000_d_0000060.txt
images\train\9999945_00000_d_0000061.jpg,train,labels\train\9999945_00000_d_0000061.txt
images\train\9999945_00000_d_0000062.jpg,train,labels\train\9999945_00000_d_0000062.txt
images\train\9999945_00000_d_0000065.jpg,train,labels\train\9999945_00000_d_0000065.txt
images\train\9999945_00000_d_0000067.jpg,train,labels\train\9999945_00000_d_0000067.txt
images\train\9999945_00000_d_0000068.jpg,train,labels\train\9999945_00000_d_0000068.txt
images\train\9999945_00000_d_0000069.jpg,train,labels\train\9999945_00000_d_0000069.txt
images\train\9999945_00000_d_0000070.jpg,train,labels\train\9999945_00000_d_0000070.txt
images\train\9999945_00000_d_0000071.jpg,train,labels\train\9999945_00000_d_0000071.txt
images\train\9999945_00000_d_0000072.jpg,train,labels\train\9999945_00000_d_0000072.txt
images\train\9999945_00000_d_0000073.jpg,train,labels\train\9999945_00000_d_0000073.txt
images\train\9999945_00000_d_0000075.jpg,train,labels\train\9999945_00000_d_0000075.txt
images\train\9999945_00000_d_0000076.jpg,train,labels\train\9999945_00000_d_0000076.txt
images\train\9999945_00000_d_0000077.jpg,train,labels\train\9999945_00000_d_0000077.txt
images\train\9999945_00000_d_0000078.jpg,train,labels\train\9999945_00000_d_0000078.txt
images\train\9999945_00000_d_0000080.jpg,train,labels\train\9999945_00000_d_0000080.txt
images\train\9999945_00000_d_0000081.jpg,train,labels\train\9999945_00000_d_0000081.txt
images\train\9999945_00000_d_0000082.jpg,train,labels\train\9999945_00000_d_0000082.txt
images\train\9999945_00000_d_0000083.jpg,train,labels\train\9999945_00000_d_0000083.txt
images\train\9999945_00000_d_0000084.jpg,train,labels\train\9999945_00000_d_0000084.txt
images\train\9999945_00000_d_0000085.jpg,train,labels\train\9999945_00000_d_0000085.txt
images\train\9999945_00000_d_0000087.jpg,train,labels\train\9999945_00000_d_0000087.txt
images\train\9999945_00000_d_0000088.jpg,train,labels\train\9999945_00000_d_0000088.txt
images\train\9999945_00000_d_0000090.jpg,train,labels\train\9999945_00000_d_0000090.txt
images\train\9999945_00000_d_0000091.jpg,train,labels\train\9999945_00000_d_0000091.txt
images\train\9999945_00000_d_0000092.jpg,train,labels\train\9999945_00000_d_0000092.txt
images\train\9999945_00000_d_0000093.jpg,train,labels\train\9999945_00000_d_0000093.txt
images\train\9999945_00000_d_0000094.jpg,train,labels\train\9999945_00000_d_0000094.txt
images\train\9999945_00000_d_0000095.jpg,train,labels\train\9999945_00000_d_0000095.txt
images\train\9999945_00000_d_0000096.jpg,train,labels\train\9999945_00000_d_0000096.txt
images\train\9999945_00000_d_0000097.jpg,train,labels\train\9999945_00000_d_0000097.txt
images\train\9999945_00000_d_0000098.jpg,train,labels\train\9999945_00000_d_0000098.txt
images\train\9999945_00000_d_0000099.jpg,train,labels\train\9999945_00000_d_0000099.txt
images\train\9999945_00000_d_0000100.jpg,train,labels\train\9999945_00000_d_0000100.txt
images\train\9999945_00000_d_0000101.jpg,train,labels\train\9999945_00000_d_0000101.txt
images\train\9999945_00000_d_0000102.jpg,train,labels\train\9999945_00000_d_0000102.txt
images\train\9999945_00000_d_0000103.jpg,train,labels\train\9999945_00000_d_0000103.txt
images\train\9999945_00000_d_0000105.jpg,train,labels\train\9999945_00000_d_0000105.txt
images\train\9999945_00000_d_0000106.jpg,train,labels\train\9999945_00000_d_0000106.txt
images\train\9999945_00000_d_0000107.jpg,train,labels\train\9999945_00000_d_0000107.txt
images\train\9999945_00000_d_0000108.jpg,train,labels\train\9999945_00000_d_0000108.txt
images\train\9999945_00000_d_0000113.jpg,train,labels\train\9999945_00000_d_0000113.txt
images\train\9999945_00000_d_0000114.jpg,train,labels\train\9999945_00000_d_0000114.txt
images\train\9999945_00000_d_0000115.jpg,train,labels\train\9999945_00000_d_0000115.txt
images\train\9999945_00000_d_0000116.jpg,train,labels\train\9999945_00000_d_0000116.txt
images\train\9999945_00000_d_0000117.jpg,train,labels\train\9999945_00000_d_0000117.txt
images\train\9999945_00000_d_0000120.jpg,train,labels\train\9999945_00000_d_0000120.txt
images\train\9999945_00000_d_0000121.jpg,train,labels\train\9999945_00000_d_0000121.txt
images\train\9999945_00000_d_0000122.jpg,train,labels\train\9999945_00000_d_0000122.txt
images\train\9999945_00000_d_0000123.jpg,train,labels\train\9999945_00000_d_0000123.txt
images\train\9999945_00000_d_0000124.jpg,train,labels\train\9999945_00000_d_0000124.txt
images\train\9999945_00000_d_0000125.jpg,train,labels\train\9999945_00000_d_0000125.txt
images\train\9999945_00000_d_0000128.jpg,train,labels\train\9999945_00000_d_0000128.txt
images\train\9999945_00000_d_0000130.jpg,train,labels\train\9999945_00000_d_0000130.txt
